PCO_NAME,BNF_CHAPTER_PLUS_CODE,,,PCO_NAME,BNF_CHAPTER_PLUS_CODE,,,PCO_NAME,BNF_CHAPTER_PLUS_CODE,,,,,PCO_NAME,BNF_CHAPTER_PLUS_CODE,,,,,,,,
MANCHESTER CCG,21: Appliances,27.90607,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,2.5738,,,,,,,
MANCHESTER CCG,21: Appliances,6.59384,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,11.78552,,,,,,,
MANCHESTER CCG,21: Appliances,5.59919,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,1.33501,,,,,,,
MANCHESTER CCG,21: Appliances,25.46438,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,5.65679,,,,,,,
MANCHESTER CCG,21: Appliances,19.11842,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,59.19735,,,,,,,
MANCHESTER CCG,21: Appliances,2.46341,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,88.48437,,,,,,,
MANCHESTER CCG,21: Appliances,24.51619,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,391.26971,,,,,,,
MANCHESTER CCG,21: Appliances,0.80959,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,7.92945,,,,,,,
MANCHESTER CCG,21: Appliances,5.64566,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,1.18599,,,,,,,
MANCHESTER CCG,21: Appliances,4.95777,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,13.94012,,,,,,,
MANCHESTER CCG,21: Appliances,7.19807,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,13.63281,,,,,,,
MANCHESTER CCG,21: Appliances,32.54775,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,20.82644,,,,,,,
MANCHESTER CCG,21: Appliances,4.80904,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,7.51962,,,,,,,
MANCHESTER CCG,21: Appliances,5.1251,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,58.4585,,,,,,,
MANCHESTER CCG,21: Appliances,10.97527,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,36.28791,,,,,,,
MANCHESTER CCG,21: Appliances,25.1111,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.79989,,,,,,,
MANCHESTER CCG,21: Appliances,2.35495,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,11.30118,,,,,,,
MANCHESTER CCG,21: Appliances,1.10001,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,5.97347,,,,,,,
MANCHESTER CCG,21: Appliances,15.26994,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,21.317,,,,,,,
MANCHESTER CCG,21: Appliances,482.09338,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,11.37569,,,,,,,
MANCHESTER CCG,21: Appliances,11.19837,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.98024,,,,,,,
MANCHESTER CCG,21: Appliances,33.48356,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,11.56186,,,,,,,
MANCHESTER CCG,21: Appliances,11.41528,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.47389,,,,,,,
MANCHESTER CCG,21: Appliances,16.28941,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.27236,,,,,,,
MANCHESTER CCG,21: Appliances,9.90315,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,13.87189,,,,,,,
MANCHESTER CCG,21: Appliances,7.70625,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,32.50641,,,,,,,
MANCHESTER CCG,21: Appliances,5.58059,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,97.83603,,,,,,,
MANCHESTER CCG,21: Appliances,50.647,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.60767,,,,,,,
MANCHESTER CCG,21: Appliances,9.54371,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,9.28932,,,,,,,
MANCHESTER CCG,21: Appliances,17.66207,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,5.30285,,,,,,,
MANCHESTER CCG,21: Appliances,5.77525,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,8.38584,,,,,,,
MANCHESTER CCG,21: Appliances,8.31667,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,108.68356,,,,,,,
MANCHESTER CCG,21: Appliances,5.29242,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,46.60173,,,,,,,
MANCHESTER CCG,21: Appliances,2.25269,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,12.48716,,,,,,,
MANCHESTER CCG,21: Appliances,15.51163,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,11.38809,,,,,,,
MANCHESTER CCG,21: Appliances,6.98738,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,11.71095,,,,,,,
MANCHESTER CCG,21: Appliances,11.63529,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.42139,,,,,,,
MANCHESTER CCG,21: Appliances,19.5863,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,44.68312,,,,,,,
MANCHESTER CCG,21: Appliances,5.55271,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,21.96899,,,,,,,
MANCHESTER CCG,21: Appliances,4.62312,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,33.04658,,,,,,,
MANCHESTER CCG,21: Appliances,3.51692,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,25.03027,,,,,,,
MANCHESTER CCG,21: Appliances,10.96287,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,57.02743,,,,,,,
MANCHESTER CCG,21: Appliances,0.93269,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.66017,,,,,,,
MANCHESTER CCG,21: Appliances,3.61918,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.44595,,,,,,,
MANCHESTER CCG,21: Appliances,15.49923,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,27.92384,,,,,,,
MANCHESTER CCG,21: Appliances,4.37214,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,175.2803,,,,,,,
MANCHESTER CCG,21: Appliances,5.1251,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,35.94637,,,,,,,
MANCHESTER CCG,21: Appliances,9.1223,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,10.27039,,,,,,,
MANCHESTER CCG,21: Appliances,1.71353,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,292.40856,,,,,,,
MANCHESTER CCG,21: Appliances,2.40763,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,33.38189,,,,,,,
MANCHESTER CCG,21: Appliances,7.52961,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,116.48918,,,,,,,
MANCHESTER CCG,21: Appliances,13.67725,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,17.92041,,,,,,,
MANCHESTER CCG,21: Appliances,14.235,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,27.91144,,,,,,,
MANCHESTER CCG,21: Appliances,11.68796,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,7.3706,,,,,,,
MANCHESTER CCG,21: Appliances,5.35749,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,2.97431,,,,,,,
MANCHESTER CCG,21: Appliances,4.98566,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,2.7694,,,,,,,
MANCHESTER CCG,21: Appliances,132.65137,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,21.435,,,,,,,
MANCHESTER CCG,21: Appliances,2.78255,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,55.37248,,,,,,,
MANCHESTER CCG,21: Appliances,2.18762,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,23.78834,,,,,,,
MANCHESTER CCG,21: Appliances,16.49079,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,22.34156,,,,,,,
MANCHESTER CCG,21: Appliances,10.63443,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.91504,,,,,,,
MANCHESTER CCG,21: Appliances,2.56875,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,1.71689,,,,,,,
MANCHESTER CCG,21: Appliances,15.82769,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,2.29437,,,,,,,
MANCHESTER CCG,21: Appliances,3.64706,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,14.26309,,,,,,,
MANCHESTER CCG,21: Appliances,2.28987,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,24.14851,,,,,,,
MANCHESTER CCG,21: Appliances,11.05583,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,11.31981,,,,,,,
MANCHESTER CCG,21: Appliances,3.82143,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,26.5578,,,,,,,
MANCHESTER CCG,21: Appliances,6.6992,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,1.60512,,,,,,,
MANCHESTER CCG,21: Appliances,130.15381,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,16.74997,,,,,,,
MANCHESTER CCG,21: Appliances,10.60963,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,15.40559,,,,,,,
MANCHESTER CCG,21: Appliances,22.09308,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,12.94047,,,,,,,
MANCHESTER CCG,21: Appliances,11.10541,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.70081,,,,,,,
MANCHESTER CCG,21: Appliances,4.19552,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,12.61134,,,,,,,
MANCHESTER CCG,21: Appliances,8.31667,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,8.3703,,,,,,,
MANCHESTER CCG,21: Appliances,0.70959,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,47.24875,,,,,,,
MANCHESTER CCG,21: Appliances,47.48306,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,78.49963,,,,,,,
MANCHESTER CCG,21: Appliances,14.22881,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,2.5614,,,,,,,
MANCHESTER CCG,21: Appliances,2.40763,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.35619,,,,,,,
MANCHESTER CCG,21: Appliances,26.76579,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,27.89589,,,,,,,
MANCHESTER CCG,21: Appliances,10.47019,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.85577,,,,,,,
MANCHESTER CCG,21: Appliances,7.08962,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,11.13352,,,,,,,
MANCHESTER CCG,21: Appliances,3.61918,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,46.58327,,,,,,,
MANCHESTER CCG,21: Appliances,5.6713,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,46.28516,,,,,,,
MANCHESTER CCG,21: Appliances,23.7849,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,7.29608,,,,,,,
MANCHESTER CCG,21: Appliances,18.60405,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.96754,,,,,,,
MANCHESTER CCG,21: Appliances,5.31101,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,55.00323,,,,,,,
MANCHESTER CCG,21: Appliances,16.28941,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,36.98333,,,,,,,
MANCHESTER CCG,21: Appliances,42.40132,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,20.10616,,,,,,,
MANCHESTER CCG,21: Appliances,52.9862,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,19.60011,,,,,,,
MANCHESTER CCG,21: Appliances,13.91276,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,25.64792,,,,,,,
MANCHESTER CCG,21: Appliances,1.39522,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,9.12789,,,,,,,
MANCHESTER CCG,21: Appliances,12.42231,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,6.14113,,,,,,,
MANCHESTER CCG,21: Appliances,8.30427,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,1.20461,,,,,,,
MANCHESTER CCG,21: Appliances,15.05922,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.55179,,,,,,,
MANCHESTER CCG,21: Appliances,2.4558,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,15.30005,,,,,,,
MANCHESTER CCG,21: Appliances,5.48764,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,9.15252,,,,,,,
MANCHESTER CCG,21: Appliances,10.96287,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,6.69998,,,,,,,
MANCHESTER CCG,21: Appliances,6.2313,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,18.65303,,,,,,,
MANCHESTER CCG,21: Appliances,6.6868,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,1369.444,,,,,,,
MANCHESTER CCG,21: Appliances,11.05583,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,0.9345,,,,,,,
MANCHESTER CCG,21: Appliances,39.06415,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.78464,,,,,,,
MANCHESTER CCG,21: Appliances,6.97497,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,25.3097,,,,,,,
MANCHESTER CCG,21: Appliances,5.09496,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,21.1866,,,,,,,
MANCHESTER CCG,21: Appliances,5.21806,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,2.79734,,,,,,,
MANCHESTER CCG,21: Appliances,5.61807,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,5.69405,,,,,,,
MANCHESTER CCG,21: Appliances,1.92508,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.72876,,,,,,,
MANCHESTER CCG,21: Appliances,3.61918,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,2.5738,,,,,,,
MANCHESTER CCG,21: Appliances,1.90649,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,17.70933,,,,,,,
MANCHESTER CCG,21: Appliances,16.84403,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,89.34773,,,,,,,
MANCHESTER CCG,21: Appliances,6.51017,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,22.95007,,,,,,,
MANCHESTER CCG,21: Appliances,1.08142,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,8.39516,,,,,,,
MANCHESTER CCG,21: Appliances,9.1223,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,7.24014,,,,,,,
MANCHESTER CCG,21: Appliances,13.02654,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,89.46544,,,,,,,
MANCHESTER CCG,21: Appliances,8.34145,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,12.49956,,,,,,,
MANCHESTER CCG,21: Appliances,7.59779,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,21.67094,,,,,,,
MANCHESTER CCG,21: Appliances,2.96847,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,194.93904,,,,,,,
MANCHESTER CCG,21: Appliances,1.64227,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,16.10415,,,,,,,
MANCHESTER CCG,21: Appliances,8.48089,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,11.94694,,,,,,,
MANCHESTER CCG,21: Appliances,2.77326,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,9.81708,,,,,,,
MANCHESTER CCG,21: Appliances,11.90485,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,37.05784,,,,,,,
MANCHESTER CCG,21: Appliances,5.03214,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,63.59701,,,,,,,
MANCHESTER CCG,21: Appliances,27.73875,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.70081,,,,,,,
MANCHESTER CCG,21: Appliances,123.72114,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,130.42324,,,,,,,
MANCHESTER CCG,21: Appliances,16.41022,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,21.24872,,,,,,,
MANCHESTER CCG,21: Appliances,160.21648,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,7.65002,,,,,,,
MANCHESTER CCG,21: Appliances,9.30823,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,326.05809,,,,,,,
MANCHESTER CCG,21: Appliances,5.40397,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,27.95795,,,,,,,
MANCHESTER CCG,21: Appliances,16.73868,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,26.79991,,,,,,,
MANCHESTER CCG,21: Appliances,5.21806,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,6.26221,,,,,,,
MANCHESTER CCG,21: Appliances,13.39839,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,6.09456,,,,,,,
MANCHESTER CCG,21: Appliances,11.39977,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,25.03027,,,,,,,
MANCHESTER CCG,21: Appliances,5.1251,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,58.98958,,,,,,,
MANCHESTER CCG,21: Appliances,3.71213,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,7.46374,,,,,,,
MANCHESTER CCG,21: Appliances,5.1251,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,13.42475,,,,,,,
MANCHESTER CCG,21: Appliances,17.98124,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,39.36781,,,,,,,
MANCHESTER CCG,21: Appliances,70.00373,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,1.17667,,,,,,,
MANCHESTER CCG,21: Appliances,2.32706,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,2.49614,,,,,,,
MANCHESTER CCG,21: Appliances,8.60173,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,31.98796,,,,,,,
MANCHESTER CCG,21: Appliances,7.75892,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,6.52301,,,,,,,
MANCHESTER CCG,21: Appliances,1.62987,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.28168,,,,,,,
MANCHESTER CCG,21: Appliances,15.37224,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,1.78209,,,,,,,
MANCHESTER CCG,21: Appliances,4.66031,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.55179,,,,,,,
MANCHESTER CCG,21: Appliances,18.2322,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,0.9345,,,,,,,
MANCHESTER CCG,21: Appliances,2.79185,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,60.48293,,,,,,,
MANCHESTER CCG,21: Appliances,4.37214,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,1.85661,,,,,,,
MANCHESTER CCG,21: Appliances,15.81529,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,12.26985,,,,,,,
MANCHESTER CCG,21: Appliances,7.63497,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,29.7929,,,,,,,
MANCHESTER CCG,21: Appliances,34.24583,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,35.40626,,,,,,,
MANCHESTER CCG,21: Appliances,53.51911,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,5.58228,,,,,,,
MANCHESTER CCG,21: Appliances,45.67465,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,14.2196,,,,,,,
MANCHESTER CCG,21: Appliances,27.84098,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,6.99489,,,,,,,
MANCHESTER CCG,21: Appliances,10.9133,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.59497,,,,,,,
MANCHESTER CCG,21: Appliances,9.1223,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,20.76438,,,,,,,
MANCHESTER CCG,21: Appliances,15.06853,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,12.22637,,,,,,,
MANCHESTER CCG,21: Appliances,23.52462,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.35281,,,,,,,
MANCHESTER CCG,21: Appliances,24.44799,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,12.07426,,,,,,,
MANCHESTER CCG,21: Appliances,6.59384,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,10.92238,,,,,,,
MANCHESTER CCG,21: Appliances,6.97497,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,8.38584,,,,,,,
MANCHESTER CCG,21: Appliances,49.94952,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,13.72904,,,,,,,
MANCHESTER CCG,21: Appliances,11.44625,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,26.30317,,,,,,,
MANCHESTER CCG,21: Appliances,15.51163,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,33.51234,,,,,,,
MANCHESTER CCG,21: Appliances,36.73708,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,15.8589,,,,,,,
MANCHESTER CCG,21: Appliances,18.2446,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,2.97431,,,,,,,
MANCHESTER CCG,21: Appliances,13.04513,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,27.53578,,,,,,,
MANCHESTER CCG,21: Appliances,11.14879,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,5.1476,,,,,,,
MANCHESTER CCG,21: Appliances,49.03237,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,2.86008,,,,,,,
MANCHESTER CCG,21: Appliances,14.60995,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,21.95037,,,,,,,
MANCHESTER CCG,21: Appliances,10.58485,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,39.24982,,,,,,,
MANCHESTER CCG,21: Appliances,1.20226,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,0.98107,,,,,,,
MANCHESTER CCG,21: Appliances,6.51017,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,26.68808,,,,,,,
MANCHESTER CCG,21: Appliances,22.09926,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,8.11259,,,,,,,
MANCHESTER CCG,21: Appliances,25.25983,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,18.90149,,,,,,,
MANCHESTER CCG,21: Appliances,21.98772,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,6.1573,,,,,,,
MANCHESTER CCG,21: Appliances,6.6682,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,7.65751,,,,,,,
MANCHESTER CCG,21: Appliances,14.52627,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,5.57605,,,,,,,
MANCHESTER CCG,21: Appliances,2.72678,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,44.0621,,,,,,,
MANCHESTER CCG,21: Appliances,4.98566,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,2.7042,,,,,,,
MANCHESTER CCG,21: Appliances,5.1375,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,2.5738,,,,,,,
MANCHESTER CCG,21: Appliances,4.58594,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.6263,,,,,,,
MANCHESTER CCG,21: Appliances,7.63497,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,23.42189,,,,,,,
MANCHESTER CCG,21: Appliances,5.55271,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,13.98978,,,,,,,
MANCHESTER CCG,21: Appliances,9.56851,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,1.92866,,,,,,,
MANCHESTER CCG,21: Appliances,9.61808,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.44687,,,,,,,
MANCHESTER CCG,21: Appliances,4.64172,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.91166,,,,,,,
MANCHESTER CCG,21: Appliances,2.56875,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,18.20276,,,,,,,
MANCHESTER CCG,21: Appliances,3.82143,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.62292,,,,,,,
MANCHESTER CCG,21: Appliances,5.83158,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.82463,,,,,,,
MANCHESTER CCG,21: Appliances,18.36234,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,11.78552,,,,,,,
MANCHESTER CCG,21: Appliances,0.95747,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,15.8465,,,,,,,
MANCHESTER CCG,21: Appliances,6.16623,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,10.93478,,,,,,,
MANCHESTER CCG,21: Appliances,1.98311,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.65086,,,,,,,
MANCHESTER CCG,21: Appliances,13.93753,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,6.69375,,,,,,,
MANCHESTER CCG,21: Appliances,3.55102,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,13.03362,,,,,,,
MANCHESTER CCG,21: Appliances,159.54111,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,17.23739,,,,,,,
MANCHESTER CCG,21: Appliances,8.37863,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,46.58327,,,,,,,
MANCHESTER CCG,21: Appliances,265.30274,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,14.85285,,,,,,,
MANCHESTER CCG,21: Appliances,38.74806,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,6.53232,,,,,,,
MANCHESTER CCG,21: Appliances,10.98146,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,5.1476,,,,,,,
MANCHESTER CCG,21: Appliances,3.45185,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,2.33849,,,,,,,
MANCHESTER CCG,21: Appliances,3.95157,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,19.47268,,,,,,,
MANCHESTER CCG,21: Appliances,65.09551,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,6.37398,,,,,,,
MANCHESTER CCG,21: Appliances,130.15381,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.16652,,,,,,,
MANCHESTER CCG,21: Appliances,2.56875,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,93.27791,,,,,,,
MANCHESTER CCG,21: Appliances,38.17486,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.07676,,,,,,,
MANCHESTER CCG,21: Appliances,8.97981,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,18.50412,,,,,,,
MANCHESTER CCG,21: Appliances,3.60058,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,9.32035,,,,,,,
MANCHESTER CCG,21: Appliances,455.58175,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,6.53232,,,,,,,
MANCHESTER CCG,21: Appliances,1.83438,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,10.06857,,,,,,,
MANCHESTER CCG,21: Appliances,3.3496,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.50183,,,,,,,
MANCHESTER CCG,21: Appliances,5.69214,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,5.03274,,,,,,,
MANCHESTER CCG,21: Appliances,19.87142,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,7.27746,,,,,,,
MANCHESTER CCG,21: Appliances,12.84375,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,0.9345,,,,,,,
MANCHESTER CCG,21: Appliances,4.34425,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,5.54502,,,,,,,
MANCHESTER CCG,21: Appliances,4.17693,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.78464,,,,,,,
MANCHESTER CCG,21: Appliances,3.82368,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.30932,,,,,,,
MANCHESTER CCG,21: Appliances,183.5366,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,2.49614,,,,,,,
